,contractSymbol,currency,contractSize,inTheMoney,impliedVolatility.raw,impliedVolatility.fmt,expiration.raw,expiration.fmt,expiration.longFmt,change.raw,change.fmt,strike.raw,strike.fmt,lastPrice.raw,lastPrice.fmt,openInterest.raw,openInterest.fmt,openInterest.longFmt,percentChange.raw,percentChange.fmt,ask.raw,ask.fmt,volume.raw,volume.fmt,volume.longFmt,lastTradeDate.raw,lastTradeDate.fmt,lastTradeDate.longFmt,bid.raw,bid.fmt
95,TSLA220715P00710000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,710.0,710.00,25.2,25.20,0,0,0,0,0.00%,0.0,0.00,18102.0,"18,102","18,102",1657569590,2022-07-11,2022-07-11T19:59,0.0,0.00
96,TSLA220715P00715000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,715.0,715.00,28.0,28.00,0,0,0,0,0.00%,0.0,0.00,7874.0,"7,874","7,874",1657569548,2022-07-11,2022-07-11T19:59,0.0,0.00
97,TSLA220715P00720000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,720.0,720.00,31.05,31.05,0,0,0,0,0.00%,0.0,0.00,21113.0,"21,113","21,113",1657569572,2022-07-11,2022-07-11T19:59,0.0,0.00
98,TSLA220715P00725000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,725.0,725.00,34.2,34.20,0,0,0,0,0.00%,0.0,0.00,6689.0,"6,689","6,689",1657569518,2022-07-11,2022-07-11T19:58,0.0,0.00
99,TSLA220715P00730000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,730.0,730.00,37.45,37.45,0,0,0,0,0.00%,0.0,0.00,12017.0,"12,017","12,017",1657569588,2022-07-11,2022-07-11T19:59,0.0,0.00
100,TSLA220715P00735000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,735.0,735.00,41.5,41.50,0,0,0,0,0.00%,0.0,0.00,4554.0,"4,554","4,554",1657569565,2022-07-11,2022-07-11T19:59,0.0,0.00
101,TSLA220715P00740000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,740.0,740.00,45.26,45.26,0,0,0,0,0.00%,0.0,0.00,9954.0,"9,954","9,954",1657569505,2022-07-11,2022-07-11T19:58,0.0,0.00
102,TSLA220715P00745000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,745.0,745.00,50.0,50.00,0,0,0,0,0.00%,0.0,0.00,2973.0,"2,973","2,973",1657569264,2022-07-11,2022-07-11T19:54,0.0,0.00
103,TSLA220715P00750000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,750.0,750.00,52.51,52.51,0,0,0,0,0.00%,0.0,0.00,10830.0,"10,830","10,830",1657569597,2022-07-11,2022-07-11T19:59,0.0,0.00
104,TSLA220715P00755000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,755.0,755.00,57.15,57.15,0,0,0,0,0.00%,0.0,0.00,1991.0,"1,991","1,991",1657569419,2022-07-11,2022-07-11T19:56,0.0,0.00
105,TSLA220715P00760000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,760.0,760.00,61.83,61.83,0,0,0,0,0.00%,0.0,0.00,3486.0,"3,486","3,486",1657569401,2022-07-11,2022-07-11T19:56,0.0,0.00
106,TSLA220715P00765000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,765.0,765.00,66.0,66.00,0,0,0,0,0.00%,0.0,0.00,260.0,260,260,1657569569,2022-07-11,2022-07-11T19:59,0.0,0.00
107,TSLA220715P00770000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,770.0,770.00,70.43,70.43,0,0,0,0,0.00%,0.0,0.00,485.0,485,485,1657569561,2022-07-11,2022-07-11T19:59,0.0,0.00
108,TSLA220715P00775000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,775.0,775.00,75.4,75.40,0,0,0,0,0.00%,0.0,0.00,164.0,164,164,1657569309,2022-07-11,2022-07-11T19:55,0.0,0.00
109,TSLA220715P00780000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,780.0,780.00,79.9,79.90,0,0,0,0,0.00%,0.0,0.00,2433.0,"2,433","2,433",1657569411,2022-07-11,2022-07-11T19:56,0.0,0.00
110,TSLA220715P00785000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,785.0,785.00,84.61,84.61,0,0,0,0,0.00%,0.0,0.00,64.0,64,64,1657569502,2022-07-11,2022-07-11T19:58,0.0,0.00
111,TSLA220715P00790000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,790.0,790.00,89.31,89.31,0,0,0,0,0.00%,0.0,0.00,144.0,144,144,1657569502,2022-07-11,2022-07-11T19:58,0.0,0.00
112,TSLA220715P00795000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,795.0,795.00,92.5,92.50,0,0,0,0,0.00%,0.0,0.00,78.0,78,78,1657567143,2022-07-11,2022-07-11T19:19,0.0,0.00
113,TSLA220715P00800000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,800.0,800.00,99.0,99.00,0,0,0,0,0.00%,0.0,0.00,1929.0,"1,929","1,929",1657569550,2022-07-11,2022-07-11T19:59,0.0,0.00
114,TSLA220715P00805000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,805.0,805.00,98.22,98.22,0,0,0,0,0.00%,0.0,0.00,28.0,28,28,1657563921,2022-07-11,2022-07-11T18:25,0.0,0.00
115,TSLA220715P00810000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,810.0,810.00,103.15,103.15,0,0,0,0,0.00%,0.0,0.00,25.0,25,25,1657568408,2022-07-11,2022-07-11T19:40,0.0,0.00
116,TSLA220715P00815000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,815.0,815.00,111.25,111.25,0,0,0,0,0.00%,0.0,0.00,26.0,26,26,1657566984,2022-07-11,2022-07-11T19:16,0.0,0.00
117,TSLA220715P00820000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,820.0,820.00,116.8,116.80,0,0,0,0,0.00%,0.0,0.00,40.0,40,40,1657566295,2022-07-11,2022-07-11T19:04,0.0,0.00
118,TSLA220715P00825000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,825.0,825.00,118.75,118.75,0,0,0,0,0.00%,0.0,0.00,29.0,29,29,1657568625,2022-07-11,2022-07-11T19:43,0.0,0.00
119,TSLA220715P00830000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,830.0,830.00,123.08,123.08,0,0,0,0,0.00%,0.0,0.00,14.0,14,14,1657568495,2022-07-11,2022-07-11T19:41,0.0,0.00
120,TSLA220715P00835000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,835.0,835.00,134.1,134.10,0,0,0,0,0.00%,0.0,0.00,37.0,37,37,1657569298,2022-07-11,2022-07-11T19:54,0.0,0.00
121,TSLA220715P00840000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,840.0,840.00,136.9,136.90,0,0,0,0,0.00%,0.0,0.00,33.0,33,33,1657567112,2022-07-11,2022-07-11T19:18,0.0,0.00
122,TSLA220715P00845000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,845.0,845.00,137.4,137.40,0,0,0,0,0.00%,0.0,0.00,18.0,18,18,1657563636,2022-07-11,2022-07-11T18:20,0.0,0.00
123,TSLA220715P00850000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,850.0,850.00,148.19,148.19,0,0,0,0,0.00%,0.0,0.00,120.0,120,120,1657569550,2022-07-11,2022-07-11T19:59,0.0,0.00
124,TSLA220715P00855000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,855.0,855.00,139.63,139.63,0,0,0,0,0.00%,0.0,0.00,5.0,5,5,1657561323,2022-07-11,2022-07-11T17:42,0.0,0.00
125,TSLA220715P00860000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,860.0,860.00,156.07,156.07,0,0,0,0,0.00%,0.0,0.00,65.0,65,65,1657558929,2022-07-11,2022-07-11T17:02,0.0,0.00
126,TSLA220715P00865000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,865.0,865.00,161.75,161.75,0,0,0,0,0.00%,0.0,0.00,60.0,60,60,1657567112,2022-07-11,2022-07-11T19:18,0.0,0.00
127,TSLA220715P00870000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,870.0,870.00,165.1,165.10,0,0,0,0,0.00%,0.0,0.00,75.0,75,75,1657568892,2022-07-11,2022-07-11T19:48,0.0,0.00
128,TSLA220715P00875000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,875.0,875.00,159.87,159.87,0,0,0,0,0.00%,0.0,0.00,31.0,31,31,1657561178,2022-07-11,2022-07-11T17:39,0.0,0.00
129,TSLA220715P00880000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,880.0,880.00,175.15,175.15,0,0,0,0,0.00%,0.0,0.00,111.0,111,111,1657568892,2022-07-11,2022-07-11T19:48,0.0,0.00
130,TSLA220715P00885000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,885.0,885.00,178.67,178.67,0,0,0,0,0.00%,0.0,0.00,7.0,7,7,1657564419,2022-07-11,2022-07-11T18:33,0.0,0.00
131,TSLA220715P00890000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,890.0,890.00,183.64,183.64,0,0,0,0,0.00%,0.0,0.00,5.0,5,5,1657564419,2022-07-11,2022-07-11T18:33,0.0,0.00
132,TSLA220715P00895000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,895.0,895.00,188.68,188.68,0,0,0,0,0.00%,0.0,0.00,8.0,8,8,1657564419,2022-07-11,2022-07-11T18:33,0.0,0.00
133,TSLA220715P00900000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,900.0,900.00,198.55,198.55,0,0,0,0,0.00%,0.0,0.00,159.0,159,159,1657569174,2022-07-11,2022-07-11T19:52,0.0,0.00
134,TSLA220715P00905000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,905.0,905.00,209.26,209.26,0,0,0,0,0.00%,0.0,0.00,11.0,11,11,1657134353,2022-07-06,2022-07-06T19:05,0.0,0.00
135,TSLA220715P00910000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,910.0,910.00,204.44,204.44,0,0,0,0,0.00%,0.0,0.00,5.0,5,5,1657566740,2022-07-11,2022-07-11T19:12,0.0,0.00
136,TSLA220715P00915000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,915.0,915.00,190.0,190.00,0,0,0,0,0.00%,0.0,0.00,4.0,4,4,1657549143,2022-07-11,2022-07-11T14:19,0.0,0.00
137,TSLA220715P00920000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,920.0,920.00,183.78,183.78,0,0,0,0,0.00%,0.0,0.00,2.0,2,2,1657289156,2022-07-08,2022-07-08T14:05,0.0,0.00
138,TSLA220715P00925000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,925.0,925.00,219.7,219.70,0,0,0,0,0.00%,0.0,0.00,48.0,48,48,1657566799,2022-07-11,2022-07-11T19:13,0.0,0.00
139,TSLA220715P00930000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,930.0,930.00,198.0,198.00,0,0,0,0,0.00%,0.0,0.00,4.0,4,4,1657222090,2022-07-07,2022-07-07T19:28,0.0,0.00
140,TSLA220715P00935000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,935.0,935.00,212.32,212.32,0,0,0,0,0.00%,0.0,0.00,2.0,2,2,1657548546,2022-07-11,2022-07-11T14:09,0.0,0.00
141,TSLA220715P00940000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,940.0,940.00,238.25,238.25,0,0,0,0,0.00%,0.0,0.00,71.0,71,71,1657569326,2022-07-11,2022-07-11T19:55,0.0,0.00
142,TSLA220715P00945000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,945.0,945.00,223.7,223.70,0,0,0,0,0.00%,0.0,0.00,2.0,2,2,1657550796,2022-07-11,2022-07-11T14:46,0.0,0.00
143,TSLA220715P00950000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,950.0,950.00,243.5,243.50,0,0,0,0,0.00%,0.0,0.00,83.0,83,83,1657568210,2022-07-11,2022-07-11T19:36,0.0,0.00
144,TSLA220715P00955000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,955.0,955.00,232.1,232.10,0,0,0,0,0.00%,0.0,0.00,1.0,1,1,1657203545,2022-07-07,2022-07-07T14:19,0.0,0.00
145,TSLA220715P00960000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,960.0,960.00,266.51,266.51,0,0,0,0,0.00%,0.0,0.00,1.0,1,1,1657047132,2022-07-05,2022-07-05T18:52,0.0,0.00
146,TSLA220715P00965000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,965.0,965.00,290.62,290.62,0,0,0,0,0.00%,0.0,0.00,1.0,1,1,1656595805,2022-06-30,2022-06-30T13:30,0.0,0.00
147,TSLA220715P00970000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,970.0,970.00,243.86,243.86,0,0,0,0,0.00%,0.0,0.00,6.0,6,6,1657547491,2022-07-11,2022-07-11T13:51,0.0,0.00
148,TSLA220715P00975000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,975.0,975.00,269.1,269.10,0,0,0,0,0.00%,0.0,0.00,24.0,24,24,1657555176,2022-07-11,2022-07-11T15:59,0.0,0.00
149,TSLA220715P00980000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,980.0,980.00,264.01,264.01,0,0,0,0,0.00%,0.0,0.00,1.0,1,1,1657551377,2022-07-11,2022-07-11T14:56,0.0,0.00
150,TSLA220715P00985000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,985.0,985.00,323.35,323.35,0,0,0,0,0.00%,0.0,0.00,10.0,10,10,1656599231,2022-06-30,2022-06-30T14:27,0.0,0.00
151,TSLA220715P00990000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,990.0,990.00,235.95,235.95,0,0,0,0,0.00%,0.0,0.00,3.0,3,3,1657546286,2022-07-11,2022-07-11T13:31,0.0,0.00
152,TSLA220715P00995000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,995.0,995.00,293.9,293.90,0,0,0,0,0.00%,0.0,0.00,4.0,4,4,1657569252,2022-07-11,2022-07-11T19:54,0.0,0.00
153,TSLA220715P01000000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1000.0,"1,000.00",275.0,275.00,0,0,0,0,0.00%,0.0,0.00,6.0,6,6,1657550464,2022-07-11,2022-07-11T14:41,0.0,0.00
154,TSLA220715P01010000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1010.0,"1,010.00",350.0,350.00,0,0,0,0,0.00%,0.0,0.00,1.0,1,1,1656599543,2022-06-30,2022-06-30T14:32,0.0,0.00
155,TSLA220715P01020000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1020.0,"1,020.00",291.02,291.02,0,0,0,0,0.00%,0.0,0.00,1.0,1,1,1656085970,2022-06-24,2022-06-24T15:52,0.0,0.00
156,TSLA220715P01025000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1025.0,"1,025.00",321.6,321.60,0,0,0,0,0.00%,0.0,0.00,7.0,7,7,1657567112,2022-07-11,2022-07-11T19:18,0.0,0.00
157,TSLA220715P01030000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1030.0,"1,030.00",301.3,301.30,0,0,0,0,0.00%,0.0,0.00,1.0,1,1,1655910832,2022-06-22,2022-06-22T15:13,0.0,0.00
158,TSLA220715P01040000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1040.0,"1,040.00",282.5,282.50,0,0,0,0,0.00%,0.0,0.00,1.0,1,1,1657290734,2022-07-08,2022-07-08T14:32,0.0,0.00
159,TSLA220715P01050000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1050.0,"1,050.00",297.0,297.00,0,0,0,0,0.00%,0.0,0.00,1.0,1,1,1657546224,2022-07-11,2022-07-11T13:30,0.0,0.00
160,TSLA220715P01060000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1060.0,"1,060.00",342.65,342.65,0,0,0,0,0.00%,0.0,0.00,1.0,1,1,1655913715,2022-06-22,2022-06-22T16:01,0.0,0.00
161,TSLA220715P01070000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1070.0,"1,070.00",358.0,358.00,0,0,0,0,0.00%,0.0,0.00,1.0,1,1,1657552044,2022-07-11,2022-07-11T15:07,0.0,0.00
162,TSLA220715P01075000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1075.0,"1,075.00",373.28,373.28,0,0,0,0,0.00%,0.0,0.00,3.0,3,3,1657569370,2022-07-11,2022-07-11T19:56,0.0,0.00
163,TSLA220715P01080000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1080.0,"1,080.00",378.28,378.28,0,0,0,0,0.00%,0.0,0.00,1.0,1,1,1657569370,2022-07-11,2022-07-11T19:56,0.0,0.00
164,TSLA220715P01100000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1100.0,"1,100.00",377.05,377.05,0,0,0,0,0.00%,0.0,0.00,6.0,6,6,1657550316,2022-07-11,2022-07-11T14:38,0.0,0.00
165,TSLA220715P01125000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1125.0,"1,125.00",471.06,471.06,0,0,0,0,0.00%,0.0,0.00,7.0,7,7,1657030051,2022-07-05,2022-07-05T14:07,0.0,0.00
166,TSLA220715P01150000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1150.0,"1,150.00",448.32,448.32,0,0,0,0,0.00%,0.0,0.00,1.0,1,1,1657569370,2022-07-11,2022-07-11T19:56,0.0,0.00
167,TSLA220715P01175000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1175.0,"1,175.00",476.43,476.43,0,0,0,0,0.00%,0.0,0.00,2.0,2,2,1656443540,2022-06-28,2022-06-28T19:12,0.0,0.00
168,TSLA220715P01200000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1200.0,"1,200.00",491.4,491.40,0,0,0,0,0.00%,0.0,0.00,2.0,2,2,1657554252,2022-07-11,2022-07-11T15:44,0.0,0.00
169,TSLA220715P01225000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1225.0,"1,225.00",491.2,491.20,0,0,0,0,0.00%,0.0,0.00,1.0,1,1,1656096784,2022-06-24,2022-06-24T18:53,0.0,0.00
170,TSLA220715P01250000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1250.0,"1,250.00",554.8,554.80,0,0,0,0,0.00%,0.0,0.00,3.0,3,3,1657049325,2022-07-05,2022-07-05T19:28,0.0,0.00
171,TSLA220715P01275000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1275.0,"1,275.00",595.31,595.31,0,0,0,0,0.00%,0.0,0.00,5.0,5,5,1656614407,2022-06-30,2022-06-30T18:40,0.0,0.00
172,TSLA220715P01300000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1300.0,"1,300.00",562.94,562.94,0,0,0,0,0.00%,0.0,0.00,1.0,1,1,1657547106,2022-07-11,2022-07-11T13:45,0.0,0.00
173,TSLA220715P01325000,USD,REGULAR,True,3.529908401794433,352.99%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1325.0,"1,325.00",579.0,579.00,3,3,3,0,0.00%,629.3,629.30,1.0,1,1,1652293814,2022-05-11,2022-05-11T18:30,627.05,627.05
174,TSLA220715P01350000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1350.0,"1,350.00",714.1,714.10,0,0,0,0,0.00%,635.7,635.70,2.0,2,2,1653486260,2022-05-25,2022-05-25T13:44,628.45,628.45
175,TSLA220715P01375000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1375.0,"1,375.00",704.55,704.55,0,0,0,0,0.00%,667.8,667.80,1.0,1,1,1653332607,2022-05-23,2022-05-23T19:03,665.4,665.40
176,TSLA220715P01400000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1400.0,"1,400.00",736.6,736.60,0,0,0,0,0.00%,0.0,0.00,1.0,1,1,1656599646,2022-06-30,2022-06-30T14:34,0.0,0.00
177,TSLA220715P01425000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1425.0,"1,425.00",408.6,408.60,0,0,0,0,0.00%,717.15,717.15,10.0,10,10,1650383718,2022-04-19,2022-04-19T15:55,713.4,713.40
178,TSLA220715P01450000,USD,REGULAR,True,7.208924328689575,720.89%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1450.0,"1,450.00",693.8,693.80,0,0,0,0,0.00%,820.5,820.50,6.0,6,6,1652809092,2022-05-17,2022-05-17T17:38,804.6,804.60
179,TSLA220715P01475000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1475.0,"1,475.00",458.2,458.20,0,0,0,0,0.00%,767.15,767.15,32.0,32,32,1650396838,2022-04-19,2022-04-19T19:33,763.4,763.40
180,TSLA220715P01500000,USD,REGULAR,True,3.765381445922852,376.54%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1500.0,"1,500.00",763.62,763.62,1,1,1,0,0.00%,802.35,802.35,1.0,1,1,1652718019,2022-05-16,2022-05-16T16:20,799.9,799.90
181,TSLA220715P01525000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1525.0,"1,525.00",656.65,656.65,1,1,1,0,0.00%,768.05,768.05,,,,1643051081,2022-01-24,2022-01-24T19:04,759.35,759.35
182,TSLA220715P01550000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1550.0,"1,550.00",871.67,871.67,0,0,0,0,0.00%,0.0,0.00,288.0,288,288,1656705012,2022-07-01,2022-07-01T19:50,0.0,0.00
183,TSLA220715P01575000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1575.0,"1,575.00",901.52,901.52,0,0,0,0,0.00%,0.0,0.00,246.0,246,246,1656619196,2022-06-30,2022-06-30T19:59,0.0,0.00
184,TSLA220715P01600000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1600.0,"1,600.00",867.15,867.15,0,0,0,0,0.00%,0.0,0.00,115.0,115,115,1657215421,2022-07-07,2022-07-07T17:37,0.0,0.00
185,TSLA220715P01625000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1625.0,"1,625.00",973.5,973.50,0,0,0,0,0.00%,894.8,894.80,1.0,1,1,1653315401,2022-05-23,2022-05-23T14:16,892.55,892.55
186,TSLA220715P01650000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1650.0,"1,650.00",787.19,787.19,6,6,6,0,0.00%,846.35,846.35,12.0,12,12,1643302525,2022-01-27,2022-01-27T16:55,837.65,837.65
